invoice_id,issue_date,customer_id,customer_name,item_description,qty,unit_price,total,status
INV-08225,2023-08-28,C-110,Dharma Initiative,Server Setup,7,1200.50,8403.50,Pending
INV-08226,2023/07/05,C-101,GLOBEX INC,Mantenimiento,1,100.00,100.00,Paid
INV-08227,05/03/2023,C-102,Soylent Corp,Audit Service,8,2000.00,16000.00,REFUNDED
INV-08228,2023-12-08,C-102,Soylent Corp,Mantenimiento,14,100.00,1400.00,Paid
INV-08229,2023/01/30,C-101,Globex Inc,Mantenimiento,6,100.00,600.00,REFUNDED
INV-08230,2023-02-03,C-100,Acme Corp,Cloud Storage,7,20.00,NULL,Cancelled
INV-08231,2023-09-30,C-101,Globex Inc,Mantenimiento,12,100.00,1200.00,Cancelled
INV-08232,2023-03-05,C-108,Massive Dynamic,Cloud Storage,4,20.00,NULL,Cancelled
INV-08233,2023-05-30,C-105,stark ind,API Access,4,500.00,2000.00,REFUNDED
INV-08234,30/09/2023,C-105,Stark Ind,Server Setup,2,1200.50,2401.00,Paid
INV-08235,2023-04-22,C-109,Hooli,Licencia Software,3,5000.00,15000.00,Processing
INV-08236,2023-11-07,C-107,Cyberdyne,Front-end dev,13,50.00,650.00,Pending
INV-08237,2023-11-26,C-106,Wayne Ent,Server Setup,7,1200.50,8403.50,Cancelled
INV-08238,2023-05-02,C-100,Acme Corp,API Access,9,500.00,4500.00,Pending
INV-08239,2023-13-27,C-103,Initech,Licencia Software,5,5000.00,25000.00,Pending
INV-08240,2023/01/02,C-105,Stark Ind,Consultoria Data,15,1500.00,22500.00,Paid
INV-08241,2023-03-13,C-104,UMBRELLA CORP,Front-end dev,1,50.00,50.00,Paid
INV-08242,2023-04-20,C-105,Stark Ind,API Access,18,500.00,9000.00,Paid
INV-08243,2023-05-20,C-101,Globex Inc,Front-end dev,9,50.00,450.00,REFUNDED
INV-08244,2023-13-25,C-100,Acme Corp,Licencia Software,1,5000.00,5000.00,Processing
INV-08245,2023-07-04,C-105,Stark Ind,API Access,16,500.00,8000.00,REFUNDED
INV-08246,2023-05-27,C-106,Wayne Ent,Audit Service,20,2000.00,40000.00,REFUNDED
INV-08247,2023-04-11,C-105,Stark Ind,Audit Service,12,$ 2000.00,24000.00,Pending
INV-08248,2023-12-26,C-105,stark ind,API Access,20,500.00,10000.00,REFUNDED
INV-08249,2023-04-21,C-107,Cyberdyne,Licencia Software,8,5000.00,40000.00,Cancelled
INV-08250,2023/01/05,C-101,globex inc,Front-end dev,17,50.00,850.00,REFUNDED
INV-08251,20/07/2023,C-102,Soylent Corp,Cloud Storage,1,20.00,20.00,Processing
INV-08252,2023-13-18,C-103,initech,Mantenimiento,5,100.00,499.00,REFUNDED
INV-08253,03/06/2023,C-110,Dharma Initiative,Server Setup,11,1200.50,13205.50,Paid
INV-08254,2023-05-21,C-109,Hooli,Licencia Software,7,5000.00,35000.00,Cancelled
INV-08255,2023-11-13,C-109,Hooli,Audit Service,19,2000.00,38000.00,REFUNDED
INV-08256,2023-08-18,C-104,Umbrella Corp,Consultoria Data,8,1500.00,12000.00,Cancelled
INV-08257,2023-01-29,C-104,Umbrella Corp,API Access,8,USD 500.00,4000.00,Pending
INV-08258,2023-03-14,C-101,Globex Inc,Consultoria Data,2,$ 1500.00,3000.00,REFUNDED
,2023/10/04,C-101,Globex Inc,Cloud Storage,2,20.00,40.00,Paid
INV-08260,2023-01-08,C-105,Stark Ind,Cloud Storage,19,20.00,380.00,Processing
INV-08261,2023-06-04,C-108,Massive Dynamic,Licencia Software,7,5000.00,35000.00,REFUNDED
INV-08262,2023-12-24,C-108,Massive Dynamic,Licencia Software,19,5000.00,95000.00,Cancelled
INV-08263,2023-04-17,C-105,Stark Ind,API Access,19,500.00,9500.00,Cancelled
INV-08264,2023-01-05,C-107,cyberdyne,Audit Service,13,$ 2000.00,26000.00,Processing
INV-08265,2023-06-25,C-100,Acme Corp,Server Setup,3,1200.50,3600.50,Pending
INV-08266,2023-06-07,C-105,Stark Ind,Licencia Software,9,5000.00,45000.00,Cancelled
INV-08267,2023/01/17,C-102,Soylent Corp,API Access,16,500.00,8000.00,Processing
INV-08268,2023-01-27,C-104,,API Access,1,USD 500.00,500.00,Pending
INV-08269,2023-06-04,C-109,Hooli,Server Setup,10,1200.50,12005.00,Paid
INV-08270,2023-03-07,C-102,Soylent Corp,API Access,1,500.00,500.00,Cancelled
INV-08271,09/11/2023,C-106,WAYNE ENT,Mantenimiento,14,100.00,1400.00,Cancelled
INV-08272,2023-02-14,C-102,Soylent Corp,Front-end dev,11,50.00,550.00,Paid
INV-08273,2023-11-03,C-107,,Server Setup,8,1200.50,9604.00,Processing
INV-08274,2023-11-04,C-106,Wayne Ent,Mantenimiento,11,100.00,1100.00,Pending
INV-08275,13/08/2023,C-107,Cyberdyne,Licencia Software,19,5000.00,95000.00,REFUNDED
INV-08276,2023-02-06,C-104,Umbrella Corp,Audit Service,16,2000.00,32000.00,REFUNDED
INV-08277,22/04/2023,C-101,Globex Inc,Cloud Storage,15,20.00,300.00,REFUNDED
INV-08278,2023-09-09,C-104,umbrella corp,Audit Service,2,2000.00,4000.00,Processing
INV-08279,2023-13-28,C-104,Umbrella Corp,Cloud Storage,14,20.00,280.00,REFUNDED
INV-08280,2023-03-16,C-108,Massive Dynamic,Front-end dev,5,50.00,250.00,Pending
INV-08281,2023-01-15,C-108,Massive Dynamic,Audit Service,14,2000.00,28000.00,Paid
INV-08282,2023/03/21,C-103,Initech,API Access,7,500.00,3500.00,Paid
INV-08283,27/03/2023,C-101,Globex Inc,Server Setup,7,1200.50,8403.50,Pending
INV-08284,19/11/2023,C-108,Massive Dynamic,Licencia Software,3,$ 5000.00,15000.00,Cancelled
INV-08285,2023-07-25,C-107,Cyberdyne,Front-end dev,14,50.00,700.00,Pending
INV-08286,2023-12-07,C-109,Hooli,Audit Service,20,2000.00,40000.00,Cancelled
INV-08287,2023-01-06,C-109,Hooli,Licencia Software,11,5000.00,55000.00,REFUNDED
INV-08288,04/05/2023,C-108,Massive Dynamic,API Access,8,500.00,3999.00,Pending
INV-08289,2023-11-28,C-108,Massive Dynamic,Server Setup,6,1200.50,NULL,Processing
INV-08290,2023-05-20,C-110,Dharma Initiative,Mantenimiento,6,100.00,600.00,Paid
INV-08291,2023-08-15,C-107,,Front-end dev,6,50.00,300.00,REFUNDED
INV-08292,2023-06-11,C-108,Massive Dynamic,Front-end dev,6,50.00,300.00,Paid
INV-08293,30/06/2023,C-105,Stark Ind,Server Setup,12,1200.50,14406.00,Pending
INV-08294,2023-04-03,C-107,Cyberdyne,Server Setup,3,1200.50,3601.50,Paid
INV-08295,2023-01-30,C-100,ACME CORP,Licencia Software,11,$ 5000.00,55000.00,Pending
INV-08296,22/07/2023,C-109,Hooli,Licencia Software,6,$ 5000.00,30000.00,Processing
INV-08297,2023-13-7,C-100,,Mantenimiento,13,100.00,1300.00,Processing
INV-08298,2023-10-08,C-108,Massive Dynamic,Server Setup,11,1200.50,13205.50,REFUNDED
INV-08299,12/01/2023,C-102,soylent corp,API Access,7,500.00,3500.00,REFUNDED
INV-08300,14/08/2023,C-107,Cyberdyne,API Access,13,USD 500.00,6500.00,REFUNDED
INV-08301,2023/08/26,C-108,Massive Dynamic,Consultoria Data,12,USD 1500.00,18000.00,REFUNDED
INV-08302,2023-07-26,C-107,cyberdyne,API Access,5,500.00,2500.00,REFUNDED
INV-08303,2023-06-19,C-103,Initech,Audit Service,13,2000.00,26000.00,REFUNDED
INV-08304,24/08/2023,C-102,Soylent Corp,Front-end dev,4,50.00,200.00,Processing
INV-08305,2023-09-19,C-100,Acme Corp,Mantenimiento,2,100.00,200.00,Cancelled
INV-08306,2023-06-20,C-106,Wayne Ent,Mantenimiento,1,100.00,100.00,Cancelled
INV-08307,09/07/2023,C-109,Hooli,Audit Service,9,2000.00,18000.00,Pending
INV-08308,2023-09-29,C-100,Acme Corp,Mantenimiento,1,100.00,100.00,Processing
INV-08309,2023-10-12,C-103,Initech,Consultoria Data,20,1500.00,30000.00,Paid
INV-08310,2023/07/04,C-107,Cyberdyne,Cloud Storage,16,USD 20.00,320.00,Processing
INV-08311,18/07/2023,C-108,Massive Dynamic,Server Setup,6,1200.50,7203.00,Paid
INV-08312,2023-09-26,C-105,Stark Ind,Cloud Storage,3,20.00,60.00,Processing
INV-08313,2024-01-01,C-106,Wayne Ent,API Access,18,$ 500.00,9000.00,Paid
INV-08314,2023/09/27,C-101,Globex Inc,Mantenimiento,4,100.00,NULL,REFUNDED
INV-08315,25/01/2023,C-101,Globex Inc,Audit Service,4,$ 2000.00,8000.00,Pending
INV-02489,2023-12-29,C-105,stark ind,Licencia Software,2,5000.00,10000.00,Pending
INV-08317,2023-06-02,C-101,Globex Inc,Mantenimiento,14,100.00,1400.00,Paid
INV-08318,2023-02-01,C-101,Globex Inc,Licencia Software,12,5000.00,60000.00,REFUNDED
INV-08319,2023-03-08,C-100,,Front-end dev,20,50.00,1000.00,Processing
INV-08320,14/03/2023,C-109,Hooli,Consultoria Data,11,$ 1500.00,16500.00,Cancelled
INV-08321,2023-09-12,C-100,Acme Corp,Server Setup,11,1200.50,13205.50,Cancelled
INV-08322,16/08/2023,C-101,Globex Inc,Front-end dev,7,50.00,350.00,Processing
INV-08323,2023-10-28,C-101,Globex Inc,Cloud Storage,5,20.00,100.00,Cancelled
INV-08324,2023-10-25,C-109,Hooli,API Access,11,500.00,5500.00,Pending
INV-08325,2023/07/14,C-106,Wayne Ent,Server Setup,13,USD 1200.50,15606.50,Processing
INV-08326,2023-10-02,C-106,Wayne Ent,Cloud Storage,14,20.00,280.00,Processing
INV-08327,2023-04-01,C-105,Stark Ind,Mantenimiento,2,100.00,NULL,Processing
INV-08328,2023-03-22,C-101,GLOBEX INC,Mantenimiento,20,100.00,2000.00,Pending
,2023-08-16,C-101,Globex Inc,Audit Service,9,2000.00,18000.00,Processing
INV-08330,03/05/2023,C-107,,Licencia Software,14,$ 5000.00,70000.00,Paid
INV-08331,2023-01-13,C-107,cyberdyne,Audit Service,8,2000.00,NULL,Cancelled
INV-08332,2023-08-28,C-109,Hooli,Consultoria Data,6,1500.00,9000.00,Cancelled
INV-08333,2023/11/20,C-107,,Front-end dev,5,50.00,250.00,Cancelled
INV-08334,2023-04-26,C-110,Dharma Initiative,Consultoria Data,1,1500.00,1500.00,Processing
INV-08335,2023-05-24,C-108,massive dynamic,Front-end dev,17,$ 50.00,850.00,Paid
INV-08336,2023-06-02,C-109,Hooli,Audit Service,5,2000.00,10000.00,Pending
INV-08337,2023-01-12,C-102,Soylent Corp,Consultoria Data,10,1500.00,15000.00,Processing
INV-08338,20/04/2023,C-110,Dharma Initiative,Audit Service,12,2000.00,24000.00,REFUNDED
INV-08339,2023-02-07,C-104,Umbrella Corp,Licencia Software,20,5000.00,100000.00,REFUNDED
INV-08340,2023-06-04,C-100,Acme Corp,Licencia Software,3,5000.00,15000.00,Pending
INV-08341,2023/02/18,C-107,Cyberdyne,Audit Service,10,USD 2000.00,20000.00,Cancelled
INV-08342,2023/03/12,C-106,Wayne Ent,API Access,16,500.00,8000.00,Processing
INV-08343,2023/05/19,C-109,Hooli,Cloud Storage,5,20.00,100.00,Pending
INV-08344,2023/11/18,C-109,Hooli,Consultoria Data,11,1500.00,16500.00,Processing
INV-08345,2023-01-06,C-106,Wayne Ent,Cloud Storage,4,20.00,80.00,REFUNDED
INV-08346,2023-09-26,C-102,SOYLENT CORP,Licencia Software,16,5000.00,80000.00,Processing
INV-08347,2023-05-07,C-104,Umbrella Corp,Consultoria Data,11,1500.00,16500.00,Pending
INV-08348,2023-13-21,C-110,Dharma Initiative,Front-end dev,12,50.00,600.00,Paid
INV-08349,03/06/2023,C-101,Globex Inc,Front-end dev,2,50.00,100.00,Pending
INV-08350,2023-03-02,C-110,dharma initiative,Server Setup,17,1200.50,20408.50,Paid
INV-08351,2023/07/22,C-107,Cyberdyne,Server Setup,16,1200.50,19208.00,Paid
INV-08352,2023-10-22,C-109,Hooli,Cloud Storage,18,20.00,360.00,Cancelled
INV-08353,2023-01-24,C-108,MASSIVE DYNAMIC,Licencia Software,15,USD 5000.00,75000.00,Paid
INV-08354,2023-03-13,C-107,Cyberdyne,Mantenimiento,4,100.00,400.00,Pending
INV-08355,2023/09/17,C-106,Wayne Ent,Licencia Software,12,5000.00,60000.00,REFUNDED
INV-08356,28/08/2023,C-107,Cyberdyne,Mantenimiento,11,100.00,1100.00,Pending
INV-08357,2023/08/05,C-105,Stark Ind,Mantenimiento,15,100.00,1500.00,Paid
INV-08358,2023/09/20,C-106,Wayne Ent,Consultoria Data,18,1500.00,27000.00,Paid
INV-08359,13/02/2023,C-100,Acme Corp,Audit Service,11,2000.00,22000.00,Cancelled
INV-08360,2023-11-29,C-110,Dharma Initiative,Front-end dev,2,50.00,100.00,Paid
INV-08361,2023-05-04,C-109,Hooli,Server Setup,14,1200.50,16807.00,Pending
INV-08362,2023-08-11,C-108,Massive Dynamic,Licencia Software,9,$ 5000.00,45000.00,Cancelled
INV-08363,2023-04-27,C-109,,Consultoria Data,5,1500.00,7500.00,REFUNDED
INV-08364,18/11/2023,C-108,Massive Dynamic,Licencia Software,5,5000.00,25000.00,REFUNDED
INV-08365,2023-13-20,C-109,HOOLI,Mantenimiento,15,100.00,1500.00,REFUNDED
INV-08366,2023-07-10,C-101,Globex Inc,Server Setup,19,$ 1200.50,22809.50,Processing
INV-08367,2023-10-06,C-101,Globex Inc,Front-end dev,6,50.00,300.00,Cancelled
INV-08368,2023/01/20,C-104,UMBRELLA CORP,Cloud Storage,4,20.00,80.00,REFUNDED
INV-08369,2023-09-05,C-110,Dharma Initiative,Licencia Software,10,5000.00,50000.00,Pending
INV-08370,2023-06-28,C-106,Wayne Ent,Audit Service,11,2000.00,22000.00,REFUNDED
INV-08371,2023-07-23,C-105,Stark Ind,Mantenimiento,15,100.00,1500.00,Paid
INV-08372,2023-11-13,C-105,Stark Ind,Cloud Storage,7,20.00,139.00,Pending
INV-08373,2023-04-30,C-100,Acme Corp,API Access,7,500.00,3500.00,Pending
INV-08374,2023-01-28,C-109,Hooli,Audit Service,19,2000.00,38000.00,Pending
INV-06831,2023-08-08,C-108,,Mantenimiento,20,100.00,2000.00,REFUNDED
INV-08376,26/06/2023,C-106,wayne ent,Mantenimiento,1,100.00,100.00,Pending
INV-08377,2023-04-10,C-107,Cyberdyne,Front-end dev,14,50.00,700.00,Cancelled
INV-08378,24/11/2023,C-109,Hooli,Mantenimiento,10,100.00,1000.00,Processing
INV-08379,2023-02-14,C-104,Umbrella Corp,Consultoria Data,11,1500.00,16500.00,Processing
INV-08380,2023-09-18,C-106,Wayne Ent,Front-end dev,13,50.00,650.00,REFUNDED
INV-08381,06/03/2023,C-105,stark ind,Server Setup,18,1200.50,21609.00,Cancelled
INV-08382,2023-09-15,C-100,Acme Corp,Mantenimiento,3,100.00,300.00,Paid
INV-08383,2023-10-04,C-104,UMBRELLA CORP,Consultoria Data,19,1500.00,28500.00,Processing
INV-08384,2023-09-30,C-106,Wayne Ent,Consultoria Data,1,1500.00,1500.00,REFUNDED
INV-08385,2023/04/29,C-106,Wayne Ent,Audit Service,19,2000.00,38000.00,REFUNDED
INV-08386,2023-01-03,C-103,Initech,API Access,10,500.00,5000.00,Processing
INV-08387,2023-08-07,C-106,wayne ent,Audit Service,6,2000.00,12000.00,Processing
INV-05375,2023-09-30,C-104,Umbrella Corp,Cloud Storage,6,USD 20.00,120.00,REFUNDED
INV-08389,2023-09-12,C-103,Initech,Audit Service,14,2000.00,28000.00,Cancelled
INV-08390,2023-10-18,C-109,Hooli,Mantenimiento,19,100.00,1900.00,Pending
INV-08391,2023-09-21,C-110,Dharma Initiative,Mantenimiento,3,$ 100.00,300.00,Processing
INV-08392,03/05/2023,C-110,Dharma Initiative,API Access,7,500.00,3500.00,Processing
INV-08393,2023-12-04,C-105,STARK IND,API Access,18,500.00,9000.00,Paid
INV-08394,2023-10-08,C-109,Hooli,Licencia Software,13,5000.00,65000.00,Pending
INV-08395,2023-03-01,C-105,Stark Ind,Audit Service,1,2000.00,2000.00,Paid
INV-08396,2023-02-23,C-102,Soylent Corp,API Access,10,500.00,5000.00,REFUNDED
INV-08397,2023-12-29,C-103,,API Access,8,500.00,4000.00,REFUNDED
INV-08398,2023-02-15,C-103,initech,Server Setup,3,1200.50,3601.50,REFUNDED
INV-08399,2023-09-29,C-100,Acme Corp,API Access,11,500.00,5500.00,REFUNDED
INV-08400,2023-12-20,C-104,Umbrella Corp,Audit Service,16,2000.00,32000.00,Pending
INV-08401,2023-13-14,C-100,Acme Corp,Server Setup,13,1200.50,15606.50,REFUNDED
INV-08402,2023-11-06,C-108,Massive Dynamic,Front-end dev,16,50.00,800.00,REFUNDED
INV-08403,2023-10-02,C-100,Acme Corp,Consultoria Data,7,1500.00,10500.00,Pending
INV-08404,2023-12-01,C-108,Massive Dynamic,Consultoria Data,8,1500.00,12000.00,Paid
INV-08405,2023-13-19,C-100,Acme Corp,Server Setup,3,1200.50,3601.50,Cancelled
INV-08406,2023-13-27,C-105,Stark Ind,Cloud Storage,8,20.00,160.00,Paid
INV-08407,2023-06-02,C-108,Massive Dynamic,Consultoria Data,18,1500.00,27000.00,REFUNDED
INV-08408,19/04/2023,C-101,,Mantenimiento,6,100.00,600.00,Cancelled
INV-08409,2023-07-07,C-101,Globex Inc,API Access,19,500.00,9500.00,Pending
INV-08410,2023-12-20,C-110,,Front-end dev,20,50.00,1000.00,REFUNDED
INV-08411,2023-10-16,C-106,,Audit Service,1,$ 2000.00,2000.00,REFUNDED
INV-08412,2023-03-11,C-107,Cyberdyne,Mantenimiento,5,100.00,500.00,Pending
INV-08413,2023-09-25,C-106,Wayne Ent,Mantenimiento,13,$ 100.00,1300.00,Cancelled
INV-08414,2023-07-22,C-105,Stark Ind,Mantenimiento,5,100.00,500.00,Cancelled
INV-08415,2023-12-18,C-101,Globex Inc,Licencia Software,10,5000.00,50000.00,REFUNDED
INV-08416,2023-08-06,C-108,Massive Dynamic,API Access,4,500.00,2000.00,Paid
INV-08417,04/09/2023,C-105,Stark Ind,Mantenimiento,13,100.00,1300.00,Pending
INV-08418,25/02/2023,C-106,Wayne Ent,Server Setup,12,1200.50,14406.00,REFUNDED
INV-08419,2023-05-04,C-104,umbrella corp,API Access,19,500.00,9500.00,REFUNDED
INV-08420,2024/01/01,C-104,UMBRELLA CORP,Front-end dev,2,$ 50.00,100.00,Pending
INV-08421,2023-13-25,C-104,UMBRELLA CORP,API Access,20,500.00,10000.00,Cancelled
INV-08422,03/01/2023,C-101,Globex Inc,Cloud Storage,13,20.00,260.00,Cancelled
INV-08423,2023-10-24,C-105,Stark Ind,Front-end dev,15,50.00,750.00,Cancelled
INV-08424,2023-12-14,C-101,Globex Inc,Server Setup,8,1200.50,9604.00,Pending
INV-08425,2023-11-12,C-103,initech,Licencia Software,5,5000.00,25000.00,Paid
INV-08426,2023-03-21,C-109,hooli,Audit Service,19,2000.00,38000.00,Cancelled
INV-08427,18/04/2023,C-105,stark ind,Licencia Software,1,5000.00,5000.00,Processing
INV-08428,2023-08-14,C-107,Cyberdyne,Server Setup,20,1200.50,24010.00,REFUNDED
INV-08429,2023/07/19,C-105,,Mantenimiento,6,$ 100.00,600.00,REFUNDED
INV-08430,2023-03-10,C-105,Stark Ind,Consultoria Data,10,$ 1500.00,15000.00,Cancelled
INV-08431,2023-04-12,C-103,Initech,Cloud Storage,9,20.00,180.00,REFUNDED
INV-08432,2023-13-4,C-110,Dharma Initiative,Front-end dev,1,50.00,50.00,Paid
INV-08433,2023-09-16,C-109,,Server Setup,5,1200.50,6002.50,Cancelled
INV-08434,2023-11-12,C-101,Globex Inc,Licencia Software,17,5000.00,85000.00,Pending
INV-08435,2023-04-10,C-101,Globex Inc,API Access,9,500.00,4500.00,REFUNDED
INV-08436,2023-09-30,C-106,Wayne Ent,Consultoria Data,16,1500.00,24000.00,Cancelled
INV-08437,03/01/2023,C-101,,Server Setup,7,1200.50,8403.50,Cancelled
INV-08438,2023-10-27,C-102,soylent corp,API Access,2,500.00,1000.00,Processing
INV-08439,2023-10-31,C-103,Initech,Consultoria Data,19,1500.00,28500.00,Pending
INV-08440,2023-08-28,C-100,Acme Corp,Front-end dev,18,50.00,900.00,Processing
INV-08441,2023-07-09,C-108,Massive Dynamic,Mantenimiento,15,100.00,1500.00,Paid
INV-08442,2023-08-04,C-105,Stark Ind,Server Setup,9,1200.50,10804.50,Cancelled
INV-08443,2023-13-8,C-102,Soylent Corp,Mantenimiento,17,100.00,1700.00,REFUNDED
INV-08444,2023-12-14,C-107,Cyberdyne,Front-end dev,4,50.00,200.00,REFUNDED
INV-08445,08/05/2023,C-106,wayne ent,Mantenimiento,16,100.00,1600.00,Processing
INV-08446,2023-13-9,C-106,WAYNE ENT,Front-end dev,5,$ 50.00,250.00,Paid
INV-08447,2023-08-29,C-106,Wayne Ent,Server Setup,7,1200.50,8403.50,Processing
INV-08448,2023-12-27,C-101,Globex Inc,Cloud Storage,14,$ 20.00,280.00,Pending
INV-08449,07/05/2023,C-109,Hooli,Consultoria Data,2,1500.00,3000.00,Paid
INV-08450,2023-02-01,C-110,Dharma Initiative,Licencia Software,17,5000.00,85000.00,Paid
INV-08451,2023-04-04,C-109,Hooli,Audit Service,18,2000.00,36000.00,Processing
INV-08452,2023/03/02,C-101,Globex Inc,Audit Service,13,2000.00,26000.00,Paid
INV-08453,2023/08/26,C-109,hooli,Audit Service,8,2000.00,16000.00,Pending
INV-08454,2023-12-28,C-107,Cyberdyne,Licencia Software,7,5000.00,35000.00,REFUNDED
INV-08455,2023-08-19,C-109,Hooli,Server Setup,3,1200.50,3601.50,Processing
INV-08456,2023-12-17,C-106,Wayne Ent,Cloud Storage,14,20.00,280.00,REFUNDED
INV-08457,2023-10-04,C-110,dharma initiative,Mantenimiento,19,$ 100.00,1900.00,Paid
INV-08458,2023-01-27,C-109,hooli,Cloud Storage,11,20.00,220.00,Paid
INV-08459,2023-13-5,C-107,Cyberdyne,Mantenimiento,6,100.00,600.00,Processing
INV-08460,14/12/2023,C-102,Soylent Corp,Server Setup,11,1200.50,13205.50,Cancelled
INV-08461,2023-13-4,C-104,umbrella corp,Mantenimiento,7,100.00,700.00,Pending
INV-08462,2023-07-13,C-103,Initech,Front-end dev,19,50.00,950.00,Processing
INV-08463,2023-03-18,C-101,Globex Inc,Cloud Storage,8,20.00,160.00,Processing
INV-08464,2023-05-03,C-101,Globex Inc,Front-end dev,18,50.00,900.00,Paid
INV-08465,26/03/2023,C-101,GLOBEX INC,Mantenimiento,14,100.00,1400.00,REFUNDED
INV-08466,2023-12-16,C-102,Soylent Corp,Cloud Storage,5,$ 20.00,100.00,Pending
INV-08467,2023-13-24,C-102,Soylent Corp,Mantenimiento,1,100.00,100.00,Pending
INV-08468,2023/12/31,C-102,Soylent Corp,Mantenimiento,10,100.00,1000.00,Paid
INV-08469,2023/09/12,C-103,INITECH,Consultoria Data,19,1500.00,28500.00,Pending
INV-08470,2023-04-07,C-101,Globex Inc,Front-end dev,14,50.00,700.00,Cancelled
INV-08471,2023-05-29,C-103,Initech,Cloud Storage,5,20.00,99.00,REFUNDED
INV-08472,2023/08/12,C-100,acme corp,Licencia Software,3,5000.00,15000.00,REFUNDED
INV-08473,2023-11-08,C-100,Acme Corp,Mantenimiento,20,100.00,2000.00,Cancelled
INV-08474,2023-04-21,C-100,Acme Corp,Server Setup,3,1200.50,3601.50,Processing
INV-08475,2023-08-27,C-107,cyberdyne,Consultoria Data,6,1500.00,9000.00,Pending
INV-08476,2023/12/21,C-100,Acme Corp,Licencia Software,15,5000.00,75000.00,Pending
INV-08477,2023-04-12,C-107,Cyberdyne,Front-end dev,19,50.00,950.00,REFUNDED
INV-08478,2023-10-13,C-103,initech,Licencia Software,12,5000.00,60000.00,Processing
INV-08479,2023-12-11,C-106,Wayne Ent,Front-end dev,5,USD 50.00,250.00,REFUNDED
INV-08480,2023-12-04,C-107,,Mantenimiento,8,$ 100.00,800.00,Cancelled
INV-08481,2023-03-05,C-110,Dharma Initiative,Audit Service,5,2000.00,10000.00,Processing
INV-08482,07/06/2023,C-107,CYBERDYNE,Front-end dev,2,50.00,100.00,REFUNDED
INV-08483,25/09/2023,C-109,Hooli,Consultoria Data,9,1500.00,13500.00,Cancelled
INV-08484,2023-03-07,C-103,Initech,API Access,5,500.00,2500.00,Pending
INV-08485,21/03/2023,C-102,soylent corp,Front-end dev,10,50.00,500.00,Cancelled
INV-08486,2023-11-07,C-102,Soylent Corp,Cloud Storage,4,20.00,80.00,Pending
INV-08487,2023-08-05,C-103,Initech,Consultoria Data,14,1500.00,21000.00,REFUNDED
INV-08488,2023-10-23,C-104,,Audit Service,11,2000.00,22000.00,Pending
INV-08489,2023-12-25,C-108,massive dynamic,Consultoria Data,20,1500.00,30000.00,Pending
INV-08490,03/12/2023,C-105,Stark Ind,API Access,6,500.00,3000.00,Paid
INV-08491,24/02/2023,C-102,Soylent Corp,Audit Service,1,2000.00,2000.00,REFUNDED
INV-08492,2023-03-12,C-107,CYBERDYNE,Consultoria Data,12,1500.00,18000.00,Processing
INV-08493,2023-04-20,C-107,Cyberdyne,Mantenimiento,10,100.00,1000.00,Cancelled
INV-08494,03/05/2023,C-105,STARK IND,Front-end dev,3,50.00,150.00,Pending
INV-08495,2023-05-05,C-100,Acme Corp,Licencia Software,15,$ 5000.00,75000.00,Paid
